Id,Index,Class,Type,Filename,Width,Height,MaxStack,Name,Description
203373,203373,objects,object,obj_set_casino_2x3_game_07.png,24,23,,,
203374,203374,objects,object,obj_set_casino_2x3_game_08.png,24,23,,,
203375,203375,objects,object,obj_set_casino_2x3_game_09.png,24,23,,,
203376,203376,objects,object,obj_set_casino_2x3_game_10.png,24,23,,,
203377,203377,objects,object,obj_set_casino_2x3_game_11.png,47,67,,,
203378,203378,objects,object,obj_set_casino_2x3_game_12.png,70,67,,,
203379,203379,objects,object,obj_set_casino_2x3_puzzlegame_01.png,82,209,,,
203380,203380,objects,object,obj_set_casino_2x3_puzzlegame_02.png,64,40,,,
203381,203381,objects,object,obj_set_casino_2x3_puzzlegame_03.png,24,23,,,
203382,203382,objects,object,obj_set_casino_2x3_puzzlegame_04.png,24,23,,,
203383,203383,objects,object,obj_set_casino_2x3_puzzlegame_05.png,24,23,,,
203384,203384,objects,object,obj_set_casino_2x3_puzzlegame_06.png,24,23,,,
203385,203385,objects,object,obj_set_casino_2x3_puzzlegame_07.png,24,23,,,
203386,203386,objects,object,obj_set_casino_2x3_puzzlegame_08.png,24,23,,,
203387,203387,objects,object,obj_set_casino_2x3_puzzlegame_09.png,47,45,,,
203388,203388,objects,object,obj_set_casino_2x3_puzzlegame_10.png,70,67,,,
203389,203389,objects,object,obj_set_casino_2x3_rulletgame_01.png,82,212,,,
203390,203390,objects,object,obj_set_casino_2x3_rulletgame_02.png,38,38,,,
203391,203391,objects,object,obj_set_casino_2x3_rulletgame_03.png,68,32,,,
203392,203392,objects,object,obj_set_casino_2x3_rulletgame_03_01.png,68,32,,,
203393,203393,objects,object,obj_set_casino_2x3_rulletgame_03_02.png,68,32,,,
203394,203394,objects,object,obj_set_casino_2x3_rulletgame_03_03.png,18,25,,,
203395,203395,objects,object,obj_set_casino_2x3_rulletgame_03_04.png,22,17,,,
203396,203396,objects,object,obj_set_casino_2x3_rulletgame_03_05.png,25,17,,,
203397,203397,objects,object,obj_set_casino_2x3_rulletgame_03_06.png,56,14,,,
203398,203398,objects,object,obj_set_casino_2x3_rulletgame_03_07.png,50,26,,,
203399,203399,objects,object,obj_set_casino_2x3_rulletgame_04.png,25,26,,,
203400,203400,objects,object,obj_set_casino_2x3_rulletgame_05.png,17,20,,,
203401,203401,objects,object,obj_set_casino_2x3_rulletgame_06.png,9,37,,,
203402,203402,objects,object,obj_set_casino_2x3_rulletgame_07.png,60,31,,,
203403,203403,objects,object,obj_set_casino_2x3_rulletgame_08.png,60,31,,,
203404,203404,objects,object,obj_set_casino_2x3_rulletgame_chair.png,60,112,,,
203405,203405,objects,object,obj_set_casino_3x1_fence.png,130,95,,,
203406,203406,objects,object,obj_set_casino_4x1_door_01.png,174,215,,,
203407,203407,objects,object,obj_set_casino_4x1_door_02.png,167,50,,,
203408,203408,objects,object,obj_set_casino_4x1_door_03.png,52,79,,,
203409,203409,objects,object,obj_set_casino_4x1_wall.png,170,201,,,
203410,203410,objects,object,obj_set_casino_4x2_game_01.png,171,173,,,
203411,203411,objects,object,obj_set_casino_4x2_game_02.png,13,14,,,
203412,203412,objects,object,obj_set_casino_4x2_game_03.png,13,14,,,
203413,203413,objects,object,obj_set_casino_4x2_game_04.png,43,7,,,
203414,203414,objects,object,obj_set_casino_4x2_game_05.png,13,13,,,
203415,203415,objects,object,obj_set_casino_4x2_game_06.png,16,32,,,
203416,203416,objects,object,obj_set_casino_4x2_game_07.png,14,22,,,
203417,203417,objects,object,obj_set_casino_5x1_wall.png,250,279,,,
203418,203418,objects,object,obj_set_casino_6x4_cardgame_01.png,242,193,,,
203419,203419,objects,object,obj_set_casino_6x4_cardgame_02.png,66,106,,,
203420,203420,objects,object,obj_set_casino_6x4_cardtable_01.png,64,102,,,
203421,203421,objects,object,obj_set_casino_6x4_cardtable_02.png,64,107,,,
203422,203422,objects,object,obj_set_casino_6x4_cardtable_03.png,64,107,,,
203423,203423,objects,object,obj_set_casino_6x4_cardtable_04.png,97,123,,,
203424,203424,objects,object,obj_set_casino_6x4_cardtable_05.png,19,23,,,
203425,203425,objects,object,obj_set_casino_6x4_cardtable_06.png,19,23,,,
203426,203426,objects,object,obj_set_casino_6x4_cardtable_07.png,19,23,,,
203427,203427,objects,object,obj_set_casino_6x4_cardtable_08.png,19,23,,,
203428,203428,objects,object,obj_set_casino_6x4_cardtable_09.png,19,23,,,
203429,203429,objects,object,obj_set_casino_6x4_cardtable_10.png,19,20,,,
203430,203430,objects,object,obj_set_casino_6x4_cardtable_11.png,19,20,,,
203431,203431,objects,object,obj_set_casino_6x4_cardtable_12.png,19,20,,,
203432,203432,objects,object,obj_set_casino_6x4_cardtable_13.png,19,20,,,
203433,203433,objects,object,obj_set_casino_6x4_cardtable_14.png,19,27,,,
203434,203434,objects,object,obj_set_casino_6x4_cardtable_15.png,19,27,,,
203435,203435,objects,object,obj_set_casino_6x4_cardtable_16.png,19,27,,,
203436,203436,objects,object,obj_set_casino_6x4_cardtable_17.png,19,27,,,
203437,203437,objects,object,obj_set_casino_8x4_rullet_01.png,334,187,,,
203438,203438,objects,object,obj_set_casino_8x4_rullet_02.png,168,121,,,
203439,203439,objects,object,obj_set_casino_8x4_rullet_03.png,13,24,,,
203440,203440,objects,object,obj_set_casino_8x4_rullet_04.png,9,9,,,
203441,203441,objects,object,obj_set_casino_effect.png,32,31,,,
203442,203442,objects,object,obj_set_casino_light.png,57,64,,,
203443,203443,objects,object,obj_set_catroom_1x1_dogtree.png,44,52,,,
203444,203444,objects,object,obj_set_catroom_1x1_rat.png,48,33,,,
203445,203445,objects,object,obj_set_catroom_1x1_tree.png,53,89,,,
203446,203446,objects,object,obj_set_catroom_1x2_wall.png,42,82,,,
203447,203447,objects,object,obj_set_catroom_2x1_cat2.png,67,60,,,
203448,203448,objects,object,obj_set_catroom_2x1_catscratch.png,82,94,,,
203449,203449,objects,object,obj_set_catroom_2x1_catscratch2.png,44,32,,,
203450,203450,objects,object,obj_set_catroom_2x1_feed.png,88,69,,,
203451,203451,objects,object,obj_set_catroom_2x1_fishbowl.png,92,118,,,
203452,203452,objects,object,obj_set_catroom_2x1_odeng.png,70,90,,,
203453,203453,objects,object,obj_set_catroom_2x1_tul.png,82,58,,,
203454,203454,objects,object,obj_set_catroom_2x1_window_1.png,96,52,,,
203455,203455,objects,object,obj_set_catroom_2x1_window_2.png,68,25,,,
203456,203456,objects,object,obj_set_catroom_2x1_window_3.png,36,29,,,
203457,203457,objects,object,obj_set_catroom_2x1_window_4.png,18,14,,,
203458,203458,objects,object,obj_set_catroom_2x1_window_5.png,5,25,,,
203459,203459,objects,object,obj_set_catroom_2x1_woolenvarn.png,63,54,,,
203460,203460,objects,object,obj_set_catroom_2x2_cat.png,65,96,,,
203461,203461,objects,object,obj_set_catroom_2x2_heater.png,79,144,,,
203462,203462,objects,object,obj_set_catroom_2x2_heater2.png,90,83,,,
203463,203463,objects,object,obj_set_catroom_2x2_water.png,87,104,,,
203464,203464,objects,object,obj_set_catroom_2x2_whitecat.png,96,90,,,
203465,203465,objects,object,obj_set_catroom_3x1_jang.png,134,132,,,
203466,203466,objects,object,obj_set_catroom_3x1_saryo.png,133,90,,,
203467,203467,objects,object,obj_set_catroom_3x2_boxcat.png,120,94,,,
203468,203468,objects,object,obj_set_catroom_3x2_boxcat2.png,39,66,,,
203469,203469,objects,object,obj_set_catroom_3x2_boxcat3.png,24,33,,,
203470,203470,objects,object,obj_set_catroom_3x2_toire.png,126,141,,,
203471,203471,objects,object,obj_set_catroom_3x2_walllathe.png,117,62,,,
203472,203472,objects,object,obj_set_catroom_4x1_catwheel.png,178,196,,,
203473,203473,objects,object,obj_set_catroom_4x1_catwheel2.png,49,69,,,
203474,203474,objects,object,obj_set_catroom_4x1_catwheel3.png,30,16,,,
203475,203475,objects,object,obj_set_catroom_4x1_catwheel4.png,30,15,,,
203476,203476,objects,object,obj_set_catroom_4x1_catwheel5.png,30,22,,,
203477,203477,objects,object,obj_set_catroom_4x1_catwheel6.png,27,22,,,
203478,203478,objects,object,obj_set_catroom_4x1_catwheel7.png,26,22,,,
203479,203479,objects,object,obj_set_catroom_4x2_cattower.png,150,246,,,
203480,203480,objects,object,obj_set_catroom_7x6_catrug.png,278,236,,,
203481,203481,objects,object,obj_set_cave_1x1_flower.png,76,66,,,
203482,203482,objects,object,obj_set_cave_1x1_plant.png,45,87,,,
203483,203483,objects,object,obj_set_cave_1x2_wallpaper1.png,42,82,,,
203484,203484,objects,object,obj_set_cave_1x2_wallpaper2.png,42,82,,,
203485,203485,objects,object,obj_set_cave_2x1_firefly.png,23,24,,,
203486,203486,objects,object,obj_set_cave_2x1_firefly_2.png,22,27,,,
203487,203487,objects,object,obj_set_cave_2x1_firefly_3.png,38,32,,,
203488,203488,objects,object,obj_set_cave_2x1_stone1.png,83,103,,,
203489,203489,objects,object,obj_set_cave_2x1_stone6.png,78,121,,,
203490,203490,objects,object,obj_set_cave_2x2_stone0.png,96,93,,,
203491,203491,objects,object,obj_set_cave_2x2_stone2.png,90,148,,,
203492,203492,objects,object,obj_set_cave_2x2_stone3.png,70,160,,,
203493,203493,objects,object,obj_set_cave_2x2_tile1.png,82,82,,,
203494,203494,objects,object,obj_set_cave_2x2_tile2.png,82,82,,,
203495,203495,objects,object,obj_set_cave_3x1_crystal.png,104,95,,,
203496,203496,objects,object,obj_set_cave_3x2_stone4.png,131,207,,,
203497,203497,objects,object,obj_set_cave_3x2_tree.png,138,193,,,
203498,203498,objects,object,obj_set_cave_3x2_tree_2.png,108,63,,,
203499,203499,objects,object,obj_set_cave_4x1_harp.png,150,108,,,
203500,203500,objects,object,obj_set_cave_4x1_harp_2.png,70,100,,,
203501,203501,objects,object,obj_set_cave_4x1_harp_3.png,117,118,,,
203502,203502,objects,object,obj_set_cave_4x4_slate.png,163,145,,,
203503,203503,objects,object,obj_set_cave_5x3_pond.png,218,233,,,
203504,203504,objects,object,obj_set_cave_5x3_pond_10.png,31,29,,,
203505,203505,objects,object,obj_set_cave_5x3_pond_2.png,40,32,,,
203506,203506,objects,object,obj_set_cave_5x3_pond_3.png,45,32,,,
203507,203507,objects,object,obj_set_cave_5x3_pond_4.png,20,17,,,
203508,203508,objects,object,obj_set_cave_5x3_pond_5.png,61,30,,,
203509,203509,objects,object,obj_set_cave_5x3_pond_6.png,37,30,,,
203510,203510,objects,object,obj_set_cave_5x3_pond_7.png,17,11,,,
203511,203511,objects,object,obj_set_cave_5x3_pond_8.png,27,14,,,
203512,203512,objects,object,obj_set_cave_5x3_pond_9.png,17,22,,,
203513,203513,objects,object,obj_set_cave_6x2_stone5.png,248,220,,,
203514,203514,objects,object,obj_set_cave_6x2_stone5_2.png,222,192,,,
203515,203515,objects,object,obj_set_cave_6x2_stone5_3.png,22,11,,,
203516,203516,objects,object,obj_set_cave_ef01.png,29,28,,,
203517,203517,objects,object,obj_set_cave_ef02.png,96,95,,,
203518,203518,objects,object,obj_set_cave_ef03.png,12,99,,,
203519,203519,objects,object,obj_set_cave_ef04.png,11,11,,,
203520,203520,objects,object,obj_set_church_1x1_candle.png,42,154,,,
203521,203521,objects,object,obj_set_church_1x2_wall.png,42,82,,,
203522,203522,objects,object,obj_set_church_2x1_book.png,72,146,,,
203523,203523,objects,object,obj_set_church_2x2_candle_01.png,88,157,,,
203524,203524,objects,object,obj_set_church_2x2_candle_effect.png,55,69,,,
203525,203525,objects,object,obj_set_church_2x2_candle_effect_01.png,124,139,,,
203526,203526,objects,object,obj_set_church_2x2_column.png,77,302,,,
203527,203527,objects,object,obj_set_church_2x2_tile.png,82,82,,,
203528,203528,objects,object,obj_set_church_2x2_window.png,70,74,,,
203529,203529,objects,object,obj_set_church_3x2_bronzestatue.png,139,214,,,
203530,203530,objects,object,obj_set_church_4x1_bench.png,166,97,,,
203531,203531,objects,object,obj_set_church_4x1_door_01.png,174,199,,,
203532,203532,objects,object,obj_set_church_4x1_door_02.png,163,42,,,
203533,203533,objects,object,obj_set_church_4x1_door_03.png,99,127,,,
203534,203534,objects,object,obj_set_church_4x1_door_03_1.png,99,144,,,
203535,203535,objects,object,obj_set_church_4x1_door_03_2.png,99,149,,,
203536,203536,objects,object,obj_set_church_4x2_window.png,141,80,,,
203537,203537,objects,object,obj_set_church_5x1_bench.png,207,97,,,
203538,203538,objects,object,obj_set_church_6x2_singer_01.png,266,212,,,
203539,203539,objects,object,obj_set_church_6x2_singer_02.png,17,11,,,
203540,203540,objects,object,obj_set_church_6x4_table.png,216,204,,,
203541,203541,objects,object,obj_set_church_8x3_organ.png,308,387,,,
203542,203542,objects,object,obj_set_circus_1x1_pillar_01.png,52,89,,,
203543,203543,objects,object,obj_set_circus_1x1_starlamp_01.png,35,56,,,
203544,203544,objects,object,obj_set_circus_1x1_starlamp_02.png,37,40,,,
203545,203545,objects,object,obj_set_circus_1x1_starpillar_01.png,52,129,,,
203546,203546,objects,object,obj_set_circus_2x1_bicycle_01.png,70,73,,,
203547,203547,objects,object,obj_set_circus_2x1_bicycle_02.png,51,98,,,
203548,203548,objects,object,obj_set_circus_2x1_bicycle_03.png,60,22,,,
203549,203549,objects,object,obj_set_circus_2x1_bicycle_04.png,70,73,,,
203550,203550,objects,object,obj_set_circus_2x1_bicycle_05.png,70,73,,,
203551,203551,objects,object,obj_set_circus_2x1_ticket_01.png,74,70,,,
203552,203552,objects,object,obj_set_circus_2x2_minilug_01.png,92,92,,,
203553,203553,objects,object,obj_set_circus_2x2_minilug_02.png,92,92,,,
203554,203554,objects,object,obj_set_circus_3x1_balloons_01.png,75,110,,,
203555,203555,objects,object,obj_set_circus_3x1_balloons_02.png,60,65,,,
203556,203556,objects,object,obj_set_circus_3x1_balloons_03.png,60,63,,,
203557,203557,objects,object,obj_set_circus_3x1_balloons_04.png,61,63,,,
203558,203558,objects,object,obj_set_circus_3x1_balloons_05.png,60,64,,,
203559,203559,objects,object,obj_set_circus_3x1_firering_01.png,100,162,,,
203560,203560,objects,object,obj_set_circus_3x2_bearshow_01.png,106,110,,,
203561,203561,objects,object,obj_set_circus_3x2_bearshow_02.png,58,146,,,
203562,203562,objects,object,obj_set_circus_3x2_bearshow_03.png,37,36,,,
203563,203563,objects,object,obj_set_circus_3x2_bearshow_04.png,30,29,,,
203564,203564,objects,object,obj_set_circus_3x2_bearshow_05.png,30,29,,,
203565,203565,objects,object,obj_set_circus_3x2_bearshow_06.png,30,29,,,
203566,203566,objects,object,obj_set_circus_3x2_sofa_01.png,121,124,,,
203567,203567,objects,object,obj_set_circus_4x1_swing_01.png,148,389,,,
203568,203568,objects,object,obj_set_circus_4x1_swing_02.png,91,174,,,
203569,203569,objects,object,obj_set_circus_4x2_elephant_01.png,82,82,,,
203570,203570,objects,object,obj_set_circus_4x2_elephant_02.png,43,38,,,
203571,203571,objects,object,obj_set_circus_4x2_elephant_03.png,112,53,,,
203572,203572,objects,object,obj_set_circus_4x2_elephant_04.png,148,112,,,
203573,203573,objects,object,obj_set_circus_4x2_elephant_05.png,32,50,,,
203574,203574,objects,object,obj_set_circus_4x2_elephant_06.png,38,50,,,
203575,203575,objects,object,obj_set_circus_4x3_pongpong_01.png,170,187,,,
203576,203576,objects,object,obj_set_circus_4x3_pongpong_02.png,128,115,,,
203577,203577,objects,object,obj_set_circus_5x1_curtain_01.png,211,166,,,
203578,203578,objects,object,obj_set_circus_5x2_cannon_01.png,168,110,,,
203579,203579,objects,object,obj_set_circus_5x2_cannon_02.png,79,42,,,
203580,203580,objects,object,obj_set_circus_5x2_cannon_03.png,31,24,,,
203581,203581,objects,object,obj_set_circus_5x2_cannon_04.png,58,62,,,
203582,203582,objects,object,obj_set_circus_5x2_cannon_05.png,37,38,,,
203583,203583,objects,object,obj_set_circus_5x2_cannon_06.png,167,73,,,
203584,203584,objects,object,obj_set_circus_6x1_entrance_01.png,246,253,,,
203585,203585,objects,object,obj_set_circus_6x3_macha_01.png,264,219,,,
203586,203586,objects,object,obj_set_circus_6x4_stage_01.png,231,184,,,
203587,203587,objects,object,obj_set_circus_8x6_lug_01.png,321,239,,,
203588,203588,objects,object,obj_set_civilization_12x9_main.png,541,672,,,
203589,203589,objects,object,obj_set_civilization_1x1_pillar.png,70,236,,,
203590,203590,objects,object,obj_set_civilization_1x1_tree_01.png,80,228,,,
203591,203591,objects,object,obj_set_civilization_1x1_tree_02.png,80,228,,,
203592,203592,objects,object,obj_set_civilization_2x1_fence_01.png,97,129,,,
203593,203593,objects,object,obj_set_civilization_2x1_fence_02.png,101,172,,,
203594,203594,objects,object,obj_set_civilization_2x2_lug_01.png,86,86,,,
203595,203595,objects,object,obj_set_civilization_2x2_lug_02.png,90,88,,,
203596,203596,objects,object,obj_set_civilization_2x2_stone.png,88,80,,,
203597,203597,objects,object,obj_set_civilization_2x2_tile.png,82,82,,,
203598,203598,objects,object,obj_set_civilization_3x2_bush_01.png,158,124,,,
203599,203599,objects,object,obj_set_civilization_3x2_bush_02.png,144,122,,,
203600,203600,objects,object,obj_set_civilization_3x2_stone.png,136,312,,,
203601,203601,objects,object,obj_set_civilization_4x2_stone.png,158,146,,,
203602,203602,objects,object,obj_set_civilization_6x4_stone.png,238,206,,,
203603,203603,objects,object,obj_set_civilization_8x2_arch.png,356,278,,,
203604,203604,objects,object,obj_set_civilization_8x8_lug.png,334,336,,,
203605,203605,objects,object,obj_set_cocktailparty_1x1_board.png,60,91,,,
203606,203606,objects,object,obj_set_cocktailparty_1x1_chair1.png,46,58,,,
203607,203607,objects,object,obj_set_cocktailparty_1x1_chair2.png,47,57,,,
203608,203608,objects,object,obj_set_cocktailparty_1x1_flower.png,53,86,,,
203609,203609,objects,object,obj_set_cocktailparty_1x1_juice1.png,55,117,,,
203610,203610,objects,object,obj_set_cocktailparty_1x1_juice2.png,55,117,,,
203611,203611,objects,object,obj_set_cocktailparty_1x1_light.png,109,171,,,
203612,203612,objects,object,obj_set_cocktailparty_1x2_drink.png,51,112,,,
203613,203613,objects,object,obj_set_cocktailparty_1x2_wallpaper.png,42,82,,,
203614,203614,objects,object,obj_set_cocktailparty_2x1_balloon.png,63,122,,,
203615,203615,objects,object,obj_set_cocktailparty_2x1_balloon_2.png,38,61,,,
203616,203616,objects,object,obj_set_cocktailparty_2x1_balloon_3.png,37,40,,,
203617,203617,objects,object,obj_set_cocktailparty_2x1_balloon_4.png,47,86,,,
203618,203618,objects,object,obj_set_cocktailparty_2x1_balloon_5.png,20,46,,,
203619,203619,objects,object,obj_set_cocktailparty_2x1_balloon_6.png,35,73,,,
203620,203620,objects,object,obj_set_cocktailparty_2x1_firework.png,69,73,,,
203621,203621,objects,object,obj_set_cocktailparty_2x1_fountain.png,33,36,,,
203622,203622,objects,object,obj_set_cocktailparty_2x1_fountain_2.png,28,27,,,
203623,203623,objects,object,obj_set_cocktailparty_2x1_fountain_3.png,46,40,,,
203624,203624,objects,object,obj_set_cocktailparty_2x1_fountain_4.png,59,40,,,
203625,203625,objects,object,obj_set_cocktailparty_2x1_neon.png,57,51,,,
203626,203626,objects,object,obj_set_cocktailparty_2x1_tree.png,97,164,,,
203627,203627,objects,object,obj_set_cocktailparty_2x2_cocktail.png,79,158,,,
203628,203628,objects,object,obj_set_cocktailparty_2x2_petals.png,86,73,,,
203629,203629,objects,object,obj_set_cocktailparty_2x2_tile.png,82,82,,,
203630,203630,objects,object,obj_set_cocktailparty_3x2_parasol.png,111,201,,,
203631,203631,objects,object,obj_set_cocktailparty_3x2_sofa.png,142,118,,,
203632,203632,objects,object,obj_set_cocktailparty_3x2_table.png,126,127,,,
203633,203633,objects,object,obj_set_cocktailparty_4x1_board2.png,155,113,,,
203634,203634,objects,object,obj_set_cocktailparty_4x1_light2.png,194,149,,,
203635,203635,objects,object,obj_set_cocktailparty_5x3_tent.png,203,203,,,
203636,203636,objects,object,obj_set_cocktailparty_6x4_bar.png,245,266,,,
203637,203637,objects,object,obj_set_cocktailparty_6x4_bar_10.png,43,13,,,
203638,203638,objects,object,obj_set_cocktailparty_6x4_bar_11.png,45,6,,,
203639,203639,objects,object,obj_set_cocktailparty_6x4_bar_12.png,10,24,,,
203640,203640,objects,object,obj_set_cocktailparty_6x4_bar_13.png,17,14,,,
203641,203641,objects,object,obj_set_cocktailparty_6x4_bar_2.png,242,110,,,
203642,203642,objects,object,obj_set_cocktailparty_6x4_bar_3.png,74,136,,,
203643,203643,objects,object,obj_set_cocktailparty_6x4_bar_4.png,21,25,,,
203644,203644,objects,object,obj_set_cocktailparty_6x4_bar_5.png,30,46,,,
203645,203645,objects,object,obj_set_cocktailparty_6x4_bar_6.png,30,46,,,
203646,203646,objects,object,obj_set_cocktailparty_6x4_bar_7.png,24,41,,,
203647,203647,objects,object,obj_set_cocktailparty_6x4_bar_8.png,10,9,,,
203648,203648,objects,object,obj_set_cocktailparty_6x4_bar_9.png,11,17,,,
203649,203649,objects,object,obj_set_cocktailparty_7x6_lug.png,277,232,,,
203650,203650,objects,object,obj_set_cocktailparty_9x8_pool.png,373,324,,,
203651,203651,objects,object,obj_set_cocktailparty_ef01.png,89,90,,,
203652,203652,objects,object,obj_set_cocktailparty_ef02.png,118,90,,,
203653,203653,objects,object,obj_set_cocktailparty_ef03.png,59,57,,,
203654,203654,objects,object,obj_set_conbelsushi_13x9_conbeltable_beef01.png,22,42,,,
203655,203655,objects,object,obj_set_conbelsushi_13x9_conbeltable_beef02.png,27,38,,,
203656,203656,objects,object,obj_set_conbelsushi_13x9_conbeltable_beef03.png,52,48,,,
203657,203657,objects,object,obj_set_conbelsushi_13x9_conbeltable_belt.png,8,22,,,
203658,203658,objects,object,obj_set_conbelsushi_13x9_conbeltable_calroll01.png,52,54,,,
203659,203659,objects,object,obj_set_conbelsushi_13x9_conbeltable_cup.png,28,31,,,
203660,203660,objects,object,obj_set_conbelsushi_13x9_conbeltable_dishis01.png,52,50,,,
203661,203661,objects,object,obj_set_conbelsushi_13x9_conbeltable_dishs02.png,52,68,,,
203662,203662,objects,object,obj_set_conbelsushi_13x9_conbeltable_eel01.png,31,37,,,
203663,203663,objects,object,obj_set_conbelsushi_13x9_conbeltable_eel02.png,35,37,,,
203664,203664,objects,object,obj_set_conbelsushi_13x9_conbeltable_eel03.png,52,48,,,
203665,203665,objects,object,obj_set_conbelsushi_13x9_conbeltable_egg01.png,31,29,,,
203666,203666,objects,object,obj_set_conbelsushi_13x9_conbeltable_egg02.png,29,28,,,
203667,203667,objects,object,obj_set_conbelsushi_13x9_conbeltable_egg03.png,52,48,,,
203668,203668,objects,object,obj_set_conbelsushi_13x9_conbeltable_flower.png,33,63,,,
203669,203669,objects,object,obj_set_conbelsushi_13x9_conbeltable_fried01.png,52,50,,,
203670,203670,objects,object,obj_set_conbelsushi_13x9_conbeltable_gadaroll01.png,52,51,,,
203671,203671,objects,object,obj_set_conbelsushi_13x9_conbeltable_gizzard01.png,35,32,,,
203672,203672,objects,object,obj_set_conbelsushi_13x9_conbeltable_gizzard02.png,34,33,,,
203673,203673,objects,object,obj_set_conbelsushi_13x9_conbeltable_gizzard03.png,52,48,,,
203674,203674,objects,object,obj_set_conbelsushi_13x9_conbeltable_leavetuna.png,52,48,,,
203675,203675,objects,object,obj_set_conbelsushi_13x9_conbeltable_leaveudon.png,52,48,,,
203676,203676,objects,object,obj_set_conbelsushi_13x9_conbeltable_menu.png,60,47,,,
203677,203677,objects,object,obj_set_conbelsushi_13x9_conbeltable_misosoup01.png,52,49,,,
203678,203678,objects,object,obj_set_conbelsushi_13x9_conbeltable_rice.png,47,74,,,
203679,203679,objects,object,obj_set_conbelsushi_13x9_conbeltable_salmon01.png,31,29,,,
203680,203680,objects,object,obj_set_conbelsushi_13x9_conbeltable_salmon02.png,31,27,,,
203681,203681,objects,object,obj_set_conbelsushi_13x9_conbeltable_salmon03.png,52,48,,,
203682,203682,objects,object,obj_set_conbelsushi_13x9_conbeltable_salmonroe01.png,23,39,,,
203683,203683,objects,object,obj_set_conbelsushi_13x9_conbeltable_salmonroe02.png,23,45,,,
203684,203684,objects,object,obj_set_conbelsushi_13x9_conbeltable_salmonroe03.png,52,48,,,
203685,203685,objects,object,obj_set_conbelsushi_13x9_conbeltable_sashimi.png,40,78,,,
203686,203686,objects,object,obj_set_conbelsushi_13x9_conbeltable_sauce.png,26,37,,,
203687,203687,objects,object,obj_set_conbelsushi_13x9_conbeltable_saucedish.png,34,30,,,
203688,203688,objects,object,obj_set_conbelsushi_13x9_conbeltable_shrimp01.png,28,46,,,
203689,203689,objects,object,obj_set_conbelsushi_13x9_conbeltable_shrimp02.png,29,48,,,
203690,203690,objects,object,obj_set_conbelsushi_13x9_conbeltable_shrimp03.png,52,48,,,
203691,203691,objects,object,obj_set_conbelsushi_13x9_conbeltable_snapper01.png,44,23,,,
203692,203692,objects,object,obj_set_conbelsushi_13x9_conbeltable_snapper02.png,42,23,,,
203693,203693,objects,object,obj_set_conbelsushi_13x9_conbeltable_snapper03.png,52,48,,,
203694,203694,objects,object,obj_set_conbelsushi_13x9_conbeltable_sushimaster01.png,78,112,,,
203695,203695,objects,object,obj_set_conbelsushi_13x9_conbeltable_sushimaster02.png,55,57,,,
203696,203696,objects,object,obj_set_conbelsushi_13x9_conbeltable_sushimaster03.png,27,39,,,
203697,203697,objects,object,obj_set_conbelsushi_13x9_conbeltable_sushimaster03_2.png,40,21,,,
203698,203698,objects,object,obj_set_conbelsushi_13x9_conbeltable_sushimaster04.png,118,56,,,
203699,203699,objects,object,obj_set_conbelsushi_13x9_conbeltable_sushimaster05.png,113,75,,,
203700,203700,objects,object,obj_set_conbelsushi_13x9_conbeltable_sushimaster06.png,58,65,,,
203701,203701,objects,object,obj_set_conbelsushi_13x9_conbeltable_sushimaster07.png,44,47,,,
203702,203702,objects,object,obj_set_conbelsushi_13x9_conbeltable_sushimaster08.png,95,53,,,
203703,203703,objects,object,obj_set_conbelsushi_13x9_conbeltable_table01.png,157,337,,,
203704,203704,objects,object,obj_set_conbelsushi_13x9_conbeltable_table02.png,129,337,,,
203705,203705,objects,object,obj_set_conbelsushi_13x9_conbeltable_table03.png,156,337,,,
203706,203706,objects,object,obj_set_conbelsushi_13x9_conbeltable_table04.png,44,56,,,
203707,203707,objects,object,obj_set_conbelsushi_13x9_conbeltable_table05.png,437,33,,,
203708,203708,objects,object,obj_set_conbelsushi_13x9_conbeltable_table06.png,137,16,,,
203709,203709,objects,object,obj_set_conbelsushi_13x9_conbeltable_tissue.png,38,31,,,
203710,203710,objects,object,obj_set_conbelsushi_13x9_conbeltable_tuna01.png,52,48,,,
203711,203711,objects,object,obj_set_conbelsushi_13x9_conbeltable_tuna02.png,39,23,,,
203712,203712,objects,object,obj_set_conbelsushi_13x9_conbeltable_tuna03.png,36,25,,,
203713,203713,objects,object,obj_set_conbelsushi_13x9_conbeltable_udon01.png,15,13,,,
203714,203714,objects,object,obj_set_conbelsushi_13x9_conbeltable_udon02.png,24,22,,,
203715,203715,objects,object,obj_set_conbelsushi_13x9_conbeltable_udon03.png,52,48,,,
203716,203716,objects,object,obj_set_conbelsushi_13x9_conbeltable_udon03_2.png,29,22,,,
203717,203717,objects,object,obj_set_conbelsushi_1x1_chair01.png,52,102,,,
203718,203718,objects,object,obj_set_conbelsushi_1x1_chair02.png,52,81,,,
203719,203719,objects,object,obj_set_conbelsushi_1x2_wall01.png,42,82,,,
203720,203720,objects,object,obj_set_conbelsushi_1x2_wall02.png,42,82,,,
203721,203721,objects,object,obj_set_conbelsushi_1x2_wall03.png,42,82,,,
203722,203722,objects,object,obj_set_conbelsushi_1x3_walllamp_01.png,38,63,,,
203723,203723,objects,object,obj_set_conbelsushi_1x3_walllamp_02.png,42,52,,,
203724,203724,objects,object,obj_set_conbelsushi_2x1_billboard.png,68,97,,,
